gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,Churn
1,0.0,1,0,0.5833333333333333,1,0,0.3766169154228855,0.2732533651821209,1.0,0.3454298275747759,0.2019740718768186,1.0,1.0,1.0,1.0,1.0,0.2077807239313817,0.0,0
0,0.0,1,1,0.6527777777777778,1,0,0.0199004975124378,0.0986100773717826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0.0,1,1,0.9444444444444444,1,0,0.5228855721393034,0.5586346563273502,1.0,0.3454298275747759,1.0,0.4250636956678292,1.0,0.232494606661462,1.0,0.8369261816224378,0.0,0.0,0
1,0.0,1,1,0.625,1,0,0.3621890547263681,0.2925068803766465,0.0,0.3454298275747759,0.2019740718768186,1.0,1.0,0.232494606661462,1.0,1.0,0.0,0.0433021969912886,0
0,0.0,1,1,0.2361111111111111,1,1,0.4348258706467661,0.1213773446650396,1.0,0.3454298275747759,1.0,1.0,0.4852285726576796,0.232494606661462,1.0,1.0,0.2077807239313817,0.1033015905226811,0
1,0.0,1,0,1.0,1,1,0.0527363184079602,0.1967585781131901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0433021969912886,0
1,0.0,0,0,0.5833333333333333,1,1,0.8034825870646766,0.4938408368384309,1.0,1.0,0.2019740718768186,0.4250636956678292,0.4852285726576796,1.0,1.0,0.8369261816224378,0.2077807239313817,1.0,0
1,0.0,0,0,0.75,1,0,0.6582089552238807,0.5152579924878404,0.0,1.0,0.2019740718768186,1.0,0.4852285726576796,0.232494606661462,1.0,1.0,0.2077807239313817,1.0,0
1,0.0,1,1,0.9027777777777776,1,0,0.899502487562189,0.7984237158072688,1.0,1.0,0.2019740718768186,1.0,0.4852285726576796,0.232494606661462,0.8727993486108641,0.8369261816224378,0.0,0.0433021969912886,1
1,0.0,0,1,0.5277777777777778,1,1,0.8059701492537313,0.4336858624847824,1.0,1.0,1.0,1.0,0.4852285726576796,1.0,0.8727993486108641,0.8369261816224378,1.0,0.0433021969912886,1
0,0.0,0,0,0.0138888888888888,0,1,0.1741293532338308,0.0019501612633352,0.1378375893523156,0.3454298275747759,1.0,1.0,1.0,1.0,0.8727993486108641,1.0,1.0,1.0,1
0,1.0,1,0,0.0555555555555555,1,1,0.6467661691542288,0.0333719903761272,1.0,1.0,1.0,1.0,1.0,1.0,0.8727993486108641,1.0,1.0,1.0,0
0,0.0,0,0,0.0138888888888888,1,0,0.0154228855721393,0.0001096244497141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1,0.0,1,1,1.0,1,1,0.7218905472636815,0.7492484955486705,1.0,1.0,1.0,1.0,0.4852285726576796,1.0,1.0,0.8369261816224378,0.0,0.0,0
0,0.0,0,0,0.0833333333333333,0,0,0.2661691542288557,0.0322930550026252,0.1378375893523156,0.3454298275747759,1.0,1.0,1.0,1.0,0.8727993486108641,0.8369261816224378,1.0,0.0,0
1,0.0,1,0,0.5,1,0,0.0258706467661691,0.0809143833047732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077807239313817,0.0433021969912886,0
1,0.0,1,1,0.9722222222222222,1,1,0.6736318407960199,0.6823141144363861,1.0,0.3454298275747759,1.0,0.4250636956678292,0.4852285726576796,0.232494606661462,0.8727993486108641,0.8369261816224378,0.0,0.0,0
1,0.0,0,0,0.4305555555555555,1,0,0.0218905472636815,0.0715097594608785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1033015905226811,0
1,0.0,1,1,0.875,1,1,0.7079601990049752,0.6437609263842972,1.0,0.3454298275747759,0.2019740718768186,0.4250636956678292,0.4852285726576796,0.232494606661462,0.8727993486108641,0.8369261816224378,0.0,0.0,0
1,0.0,0,0,0.8055555555555555,1,1,0.0616915422885571,0.1724854170633341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0.0,1,0,0.8472222222222222,1,1,0.8751243781094528,0.7334856536213572,1.0,1.0,0.2019740718768186,0.4250636956678292,1.0,1.0,0.8727993486108641,0.8369261816224378,1.0,1.0,0
0,0.0,0,0,0.0138888888888888,1,1,0.8159203980099502,0.0093930844281354,1.0,1.0,1.0,0.4250636956678292,1.0,1.0,0.8727993486108641,0.8369261816224378,1.0,0.0,1
1,0.0,0,0,0.625,1,0,0.0059701492537313,0.0979061730104604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077807239313817,0.0433021969912886,0
0,0.0,0,0,0.861111111111111,1,1,0.4661691542288556,0.441717295853311,0.0,0.3454298275747759,0.2019740718768186,1.0,1.0,0.232494606661462,1.0,0.8369261816224378,0.0,0.1033015905226811,0
1,0.0,0,1,0.1527777777777777,1,1,0.5945273631840796,0.0961175635677565,1.0,1.0,1.0,1.0,0.4852285726576796,1.0,1.0,1.0,1.0,0.1033015905226811,0
0,1.0,1,0,0.3888888888888888,1,0,0.0741293532338308,0.082593368297763,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1033015905226811,0
0,0.0,0,1,0.1527777777777777,1,0,0.0184079601990049,0.0233673169127447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1,1.0,0,0,0.0694444444444444,1,1,0.708955223880597,0.0529486092119156,0.0,1.0,1.0,1.0,1.0,1.0,0.8727993486108641,0.8369261816224378,1.0,1.0,1
1,0.0,1,1,0.0138888888888888,1,1,0.5139303482587065,0.0058908717451635,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1033015905226811,1
0,0.0,1,1,0.0416666666666666,1,0,0.0104477611940298,0.0041368805497377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1033015905226811,0
1,0.0,1,0,0.125,1,1,0.5054726368159204,0.073286829487823,1.0,0.3454298275747759,1.0,0.4250636956678292,0.4852285726576796,1.0,1.0,0.8369261816224378,1.0,0.0,0
1,0.0,0,0,0.6527777777777778,1,1,0.6835820895522388,0.4754296989943399,0.0,0.3454298275747759,0.2019740718768186,0.4250636956678292,0.4852285726576796,0.232494606661462,0.8727993486108641,0.8369261816224378,0.2077807239313817,0.0433021969912886,0
0,0.0,0,0,0.8472222222222222,1,1,0.8527363184079603,0.7390014943543409,1.0,1.0,1.0,0.4250636956678292,0.4852285726576796,1.0,0.8727993486108641,0.8369261816224378,0.2077807239313817,1.0,0
0,0.0,0,1,0.9027777777777776,0,0,0.2686567164179104,0.3363855088016894,0.1378375893523156,0.3454298275747759,1.0,0.4250636956678292,1.0,0.232494606661462,0.8727993486108641,1.0,0.0,0.1033015905226811,0
0,0.0,0,0,0.611111111111111,0,1,0.3064676616915422,0.2591925870793162,0.1378375893523156,0.3454298275747759,1.0,1.0,0.4852285726576796,1.0,0.8727993486108641,0.8369261816224378,0.2077807239313817,1.0,0
1,0.0,0,1,0.0555555555555555,1,1,0.8303482587064676,0.039891760280177,1.0,1.0,1.0,0.4250636956678292,1.0,1.0,0.8727993486108641,0.8369261816224378,1.0,1.0,1
1,0.0,0,1,0.0138888888888888,1,1,0.0278606965174129,0.0002538671467063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1033015905226811,0
0,0.0,1,1,0.2777777777777778,1,0,0.0144278606965173,0.0434747488734645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077807239313817,0.0433021969912886,0
0,1.0,0,0,0.125,1,0,0.5696517412935324,0.0713770561796456,0.0,1.0,1.0,1.0,0.4852285726576796,1.0,1.0,1.0,1.0,0.0,0
1,0.0,0,0,1.0,1,1,0.0253731343283581,0.173362412661047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1033015905226811,0
1,0.0,0,0,0.0138888888888888,1,0,0.0208955223880596,0.0001730912363907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1033015905226811,0
0,0.0,0,0,0.8888888888888888,1,0,0.0641791044776119,0.1873885725165735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077807239313817,0.1033015905226811,0
1,0.0,0,0,0.1388888888888889,1,1,0.6129353233830845,0.1002198258702162,0.0,1.0,0.2019740718768186,1.0,0.4852285726576796,1.0,1.0,1.0,1.0,0.1033015905226811,0
1,0.0,1,1,0.7222222222222222,0,0,0.2587064676616915,0.2604734622286074,0.1378375893523156,0.3454298275747759,0.2019740718768186,1.0,0.4852285726576796,1.0,1.0,0.8369261816224378,0.2077807239313817,0.0433021969912886,0
1,0.0,0,0,0.25,1,0,0.017910447761194,0.0426669897703079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0,0,0.0416666666666666,1,1,0.0223880597014925,0.0067044005561998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0.0,1,1,0.9583333333333331,1,1,0.0731343283582089,0.1909254034468235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0433021969912886,0
0,0.0,0,0,0.1805555555555555,1,0,0.4930348258706467,0.0950155493627357,0.0,0.3454298275747759,0.2019740718768186,0.4250636956678292,1.0,0.232494606661462,1.0,0.8369261816224378,1.0,0.0433021969912886,0
0,0.0,0,0,0.4861111111111111,1,0,0.0283582089552238,0.0833318909063634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077807239313817,0.1033015905226811,0
1,0.0,0,0,0.9583333333333331,1,0,0.7203980099502488,0.7273582238531264,1.0,0.3454298275747759,0.2019740718768186,0.4250636956678292,0.4852285726576796,0.232494606661462,0.8727993486108641,0.8369261816224378,0.0,0.1033015905226811,0
1,0.0,0,0,0.1805555555555555,0,1,0.0686567164179104,0.0361183713268597,0.1378375893523156,0.3454298275747759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0433021969912886,0
1,0.0,1,0,0.6666666666666666,1,1,0.5203980099502488,0.3925305361789533,1.0,0.3454298275747759,1.0,0.4250636956678292,0.4852285726576796,1.0,1.0,0.8369261816224378,0.2077807239313817,0.0,0
1,0.0,1,0,0.986111111111111,1,1,0.8034825870646766,0.8049607948349576,1.0,1.0,0.2019740718768186,0.4250636956678292,0.4852285726576796,1.0,0.8727993486108641,1.0,0.0,1.0,0
0,0.0,1,1,0.8055555555555555,1,1,0.2572139303482587,0.2762766921110784,0.0,0.3454298275747759,1.0,1.0,1.0,1.0,1.0,1.0,0.2077807239313817,0.1033015905226811,0
1,0.0,0,0,0.0277777777777777,1,1,0.6726368159203979,0.0171302626947997,0.0,1.0,1.0,1.0,0.4852285726576796,1.0,1.0,0.8369261816224378,1.0,1.0,1
1,0.0,1,1,0.0416666666666666,1,0,0.7124378109452736,0.026488728875657,0.0,1.0,0.2019740718768186,0.4250636956678292,1.0,1.0,0.8727993486108641,1.0,1.0,1.0,0
1,0.0,1,1,0.3333333333333333,1,0,0.0199004975124378,0.0485694009312308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077807239313817,0.1033015905226811,0
0,0.0,1,0,0.25,1,0,0.0184079601990049,0.0405783555178601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1033015905226811,0
0,0.0,0,0,0.1944444444444444,1,0,0.4064676616915422,0.0870071948257259,0.0,0.3454298275747759,1.0,1.0,1.0,0.232494606661462,1.0,0.8369261816224378,0.2077807239313817,0.0,0
1,0.0,1,1,0.0972222222222222,0,0,0.2019900497512437,0.0301351842556211,0.1378375893523156,0.3454298275747759,0.2019740718768186,0.4250636956678292,0.4852285726576796,1.0,1.0,1.0,0.0,0.1033015905226811,0
1,0.0,1,1,0.6388888888888888,1,1,0.0194029850746268,0.1036931900137896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1033015905226811,0
1,0.0,1,0,0.8472222222222222,1,0,0.071641791044776,0.1753702710031791,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0433021969912886,0
1,1.0,0,0,0.0277777777777777,1,1,0.56318407960199,0.0158724663770273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1033015905226811,1
1,0.0,0,1,0.7222222222222222,1,1,0.6656716417910448,0.512696242189258,1.0,0.3454298275747759,0.2019740718768186,0.4250636956678292,1.0,0.232494606661462,0.8727993486108641,0.8369261816224378,0.0,0.1033015905226811,0
0,0.0,0,0,0.0138888888888888,1,0,0.2741293532338308,0.0031098725471529,0.0,0.3454298275747759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
0,0.0,1,0,0.0138888888888888,0,1,0.1154228855721393,0.0012693357335318,0.1378375893523156,0.3454298275747759,1.0,0.4250636956678292,1.0,1.0,1.0,1.0,1.0,1.0,0
0,0.0,1,1,0.0416666666666666,1,1,0.6616915422885572,0.028386962768075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8369261816224378,1.0,0.0433021969912886,1
1,0.0,0,0,0.5138888888888888,1,0,0.4895522388059702,0.279767365378291,1.0,0.3454298275747759,0.2019740718768186,0.4250636956678292,0.4852285726576796,0.232494606661462,1.0,1.0,0.2077807239313817,1.0,0
1,0.0,1,1,0.861111111111111,1,0,0.0651741293532338,0.1681754452772056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077807239313817,0.0433021969912886,0
0,0.0,1,0,0.6527777777777778,1,1,0.818407960199005,0.5409966593391378,1.0,1.0,1.0,1.0,0.4852285726576796,1.0,0.8727993486108641,0.8369261816224378,1.0,1.0,0
0,0.0,0,0,0.5,1,0,0.3736318407960198,0.2218625770977215,1.0,0.3454298275747759,1.0,1.0,0.4852285726576796,1.0,1.0,1.0,0.2077807239313817,1.0,0
0,1.0,0,0,0.5555555555555556,1,1,0.7293532338308457,0.4217367974659444,0.0,1.0,1.0,1.0,1.0,1.0,0.8727993486108641,0.8369261816224378,1.0,1.0,0
1,0.0,0,0,0.5555555555555556,1,0,0.4895522388059702,0.3129662645180275,0.0,0.3454298275747759,0.2019740718768186,1.0,0.4852285726576796,1.0,1.0,0.8369261816224378,1.0,1.0,0
1,0.0,1,1,1.0,1,0,0.0273631840796019,0.1701948430350971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0433021969912886,0
1,0.0,0,0,0.5555555555555556,1,1,0.06318407960199,0.1102129599178393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1033015905226811,0
1,0.0,0,0,0.8055555555555555,1,1,0.845771144278607,0.6922264725736936,1.0,1.0,1.0,0.4250636956678292,0.4852285726576796,1.0,0.8727993486108641,0.8369261816224378,0.2077807239313817,0.0433021969912886,1
0,0.0,0,0,0.5694444444444444,1,1,0.5611940298507463,0.3544677732966381,1.0,0.3454298275747759,0.2019740718768186,1.0,0.4852285726576796,0.232494606661462,1.0,0.8369261816224378,1.0,0.0433021969912886,0
1,0.0,0,0,0.986111111111111,0,0,0.3552238805970149,0.4465523110564913,0.1378375893523156,0.3454298275747759,0.2019740718768186,0.4250636956678292,0.4852285726576796,0.232494606661462,0.8727993486108641,1.0,0.0,0.0433021969912886,0
1,0.0,0,0,0.7083333333333333,1,0,0.6144278606965173,0.4873672245974187,1.0,1.0,1.0,1.0,0.4852285726576796,1.0,1.0,1.0,1.0,0.0,1
1,0.0,1,0,0.0416666666666666,1,1,0.6109452736318408,0.0268752993035962,1.0,1.0,1.0,1.0,1.0,0.232494606661462,1.0,1.0,1.0,0.0433021969912886,1
1,0.0,0,0,0.0416666666666666,1,1,0.4676616915422885,0.0220460538082956,1.0,0.3454298275747759,1.0,1.0,1.0,0.232494606661462,0.8727993486108641,1.0,1.0,0.1033015905226811,0
1,1.0,1,0,0.3055555555555555,1,1,0.7114427860696517,0.2215625522879777,0.0,1.0,1.0,1.0,1.0,1.0,0.8727993486108641,0.8369261816224378,1.0,0.0433021969912886,0
1,0.0,0,0,0.0416666666666666,1,0,0.0293532338308457,0.0038310860321141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077807239313817,0.1033015905226811,0
1,0.0,0,1,0.1111111111111111,1,0,0.0119402985074626,0.0161955700182899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0433021969912886,0
1,0.0,0,0,0.75,1,0,0.7079601990049752,0.559736670532371,1.0,1.0,1.0,1.0,0.4852285726576796,1.0,1.0,0.8369261816224378,1.0,0.0,0
1,1.0,1,0,0.0277777777777777,1,0,0.5159203980099502,0.0141704025525187,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1,0.0,0,0,0.0277777777777777,1,0,0.2651741293532338,0.0106393413301484,0.0,0.3454298275747759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0433021969912886,0
1,0.0,1,1,0.4861111111111111,1,0,0.0184079601990049,0.0734426116005746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1033015905226811,0
1,0.0,1,1,1.0,1,1,0.8900497512437812,0.9117234694407425,1.0,1.0,0.2019740718768186,0.4250636956678292,1.0,0.232494606661462,0.8727993486108641,0.8369261816224378,0.0,0.0,0
0,0.0,1,0,0.8888888888888888,1,1,0.7597014925373133,0.6842700454076011,1.0,1.0,0.2019740718768186,1.0,0.4852285726576796,1.0,0.8727993486108641,1.0,0.0,0.0,0
0,0.0,1,0,0.2916666666666666,1,1,0.6746268656716418,0.2077152533767216,0.0,1.0,1.0,1.0,1.0,0.232494606661462,0.8727993486108641,1.0,1.0,1.0,0
1,0.0,1,1,0.5,1,0,0.0119402985074626,0.0848897120338797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,0.0,0,0,0.2638888888888889,0,1,0.2646766169154229,0.1009352696472977,0.1378375893523156,0.3454298275747759,1.0,1.0,1.0,1.0,0.8727993486108641,0.8369261816224378,0.2077807239313817,0.0,1
0,1.0,1,0,0.8333333333333333,1,1,0.8721393034825872,0.7364916714266757,1.0,1.0,1.0,0.4250636956678292,0.4852285726576796,1.0,0.8727993486108641,0.8369261816224378,1.0,1.0,0
0,0.0,0,0,0.0277777777777777,1,1,0.3099502487562188,0.0101200676209763,1.0,0.3454298275747759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
0,0.0,0,0,0.0555555555555555,1,0,0.2726368159203979,0.0198708739376525,0.0,0.3454298275747759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1033015905226811,1
0,0.0,1,0,0.2777777777777778,1,0,0.0208955223880596,0.0431920331873597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077807239313817,0.1033015905226811,0
1,1.0,0,0,0.2083333333333333,1,1,0.5587064676616916,0.1217927636323773,0.0,1.0,1.0,0.4250636956678292,1.0,1.0,1.0,1.0,1.0,1.0,1
0,0.0,1,1,0.3472222222222222,1,0,0.0184079601990049,0.0539121504278238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1033015905226811,0
1,0.0,1,0,0.1111111111111111,1,0,0.0199004975124378,0.0160974849843352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1033015905226811,0
0,1.0,1,1,0.9166666666666666,1,1,0.918905472636816,0.8299147814146172,1.0,1.0,0.2019740718768186,0.4250636956678292,1.0,0.232494606661462,0.8727993486108641,0.8369261816224378,0.2077807239313817,0.0,0
0,0.0,0,0,0.7777777777777777,1,1,0.8810945273631839,0.6803120258021337,1.0,1.0,1.0,0.4250636956678292,0.4852285726576796,1.0,0.8727993486108641,0.8369261816224378,0.2077807239313817,1.0,0
0,0.0,0,0,0.7083333333333333,1,0,0.0666666666666666,0.1464524951101726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0433021969912886,0
1,0.0,0,0,0.0138888888888888,0,1,0.1711442786069651,0.001915543016057,0.1378375893523156,0.3454298275747759,1.0,1.0,1.0,1.0,1.0,0.8369261816224378,1.0,1.0,1
1,0.0,1,1,0.9166666666666666,1,1,0.0149253731343283,0.1529722650142223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1033015905226811,0
1,1.0,0,0,0.1944444444444444,1,1,0.7696517412935323,0.1447562009935437,1.0,1.0,1.0,1.0,1.0,1.0,0.8727993486108641,0.8369261816224378,1.0,1.0,0
1,1.0,1,0,0.375,0,0,0.181592039800995,0.1169115907661595,0.1378375893523156,0.3454298275747759,1.0,1.0,1.0,1.0,1.0,0.8369261816224378,1.0,0.0433021969912886,1
0,0.0,1,0,0.4444444444444444,1,1,0.5696517412935324,0.2660816182876661,0.0,1.0,0.2019740718768186,1.0,1.0,1.0,1.0,1.0,1.0,0.0433021969912886,0
1,0.0,1,0,1.0,1,1,0.6686567164179105,0.7164419365447529,1.0,0.3454298275747759,1.0,0.4250636956678292,0.4852285726576796,0.232494606661462,0.8727993486108641,0.8369261816224378,0.0,0.0,0
1,0.0,0,0,0.0138888888888888,0,1,0.2626865671641791,0.00297716926592,0.1378375893523156,0.3454298275747759,1.0,0.4250636956678292,1.0,0.232494606661462,1.0,0.8369261816224378,1.0,0.1033015905226811,1
0,1.0,0,0,0.4861111111111111,0,1,0.2149253731343283,0.1633692786134238,0.1378375893523156,0.3454298275747759,1.0,1.0,0.4852285726576796,1.0,0.8727993486108641,1.0,1.0,1.0,0
1,0.0,1,0,1.0,1,1,0.982089552238806,0.9895683681535205,1.0,1.0,0.2019740718768186,0.4250636956678292,0.4852285726576796,0.232494606661462,0.8727993486108641,0.8369261816224378,0.0,0.0,0
0,0.0,1,1,0.7222222222222222,1,1,0.7706467661691543,0.5720434574397498,1.0,1.0,1.0,0.4250636956678292,0.4852285726576796,1.0,0.8727993486108641,1.0,0.2077807239313817,0.0,0
1,0.0,1,0,0.1388888888888889,1,1,0.6139303482587065,0.0967406920187631,0.0,1.0,1.0,1.0,1.0,1.0,0.8727993486108641,1.0,1.0,1.0,1
1,0.0,1,0,0.6527777777777778,1,1,0.854228855721393,0.5903911284971642,1.0,1.0,1.0,0.4250636956678292,0.4852285726576796,1.0,0.8727993486108641,0.8369261816224378,1.0,1.0,0
0,0.0,0,0,0.0138888888888888,1,0,0.3114427860696517,0.0035426006381296,0.0,0.3454298275747759,0.2019740718768186,1.0,1.0,1.0,1.0,1.0,1.0,0.0433021969912886,0
1,0.0,0,0,0.0555555555555555,1,1,0.4283582089552238,0.0266041230332508,0.0,0.3454298275747759,1.0,1.0,1.0,0.232494606661462,0.8727993486108641,1.0,1.0,1.0,0
0,0.0,1,0,0.3472222222222222,0,1,0.1567164179104477,0.0962560365568691,0.1378375893523156,0.3454298275747759,1.0,1.0,1.0,1.0,0.8727993486108641,1.0,1.0,0.0433021969912886,1
0,0.0,1,1,1.0,1,1,0.0184079601990049,0.1508663216381355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0,0,0.4722222222222222,0,1,0.0676616915422885,0.096221418309591,0.1378375893523156,0.3454298275747759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0433021969912886,0
0,0.0,1,0,0.8888888888888888,1,1,0.4980099502487561,0.5031127574010928,0.0,0.3454298275747759,1.0,0.4250636956678292,0.4852285726576796,0.232494606661462,1.0,0.8369261816224378,0.0,0.1033015905226811,0
0,1.0,1,1,0.6666666666666666,0,0,0.1159203980099502,0.158078456487748,0.1378375893523156,0.3454298275747759,1.0,0.4250636956678292,1.0,1.0,1.0,1.0,0.2077807239313817,0.0433021969912886,0
0,1.0,0,0,0.0694444444444444,1,1,0.645771144278607,0.0492963841240718,1.0,1.0,1.0,1.0,1.0,1.0,0.8727993486108641,1.0,1.0,0.0,1
1,1.0,0,0,0.1527777777777777,1,0,0.417910447761194,0.0743253769061672,1.0,0.3454298275747759,0.2019740718768186,0.4250636956678292,1.0,1.0,1.0,1.0,1.0,0.0433021969912886,0
1,0.0,1,1,0.9166666666666666,0,0,0.3213930348258705,0.3860742330615802,0.1378375893523156,0.3454298275747759,1.0,1.0,1.0,0.232494606661462,0.8727993486108641,0.8369261816224378,0.0,0.0433021969912886,0
0,0.0,0,0,0.0416666666666666,0,0,0.1089552238805969,0.0091911446523462,0.1378375893523156,0.3454298275747759,1.0,0.4250636956678292,1.0,1.0,1.0,1.0,1.0,0.1033015905226811,0
1,0.0,0,0,0.1805555555555555,1,0,0.0104477611940298,0.0277869131485872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077807239313817,0.0,0
1,0.0,0,0,0.611111111111111,1,0,0.0124378109452736,0.0942366387989776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077807239313817,0.0,0
1,0.0,1,0,0.9305555555555556,1,0,0.0656716417910447,0.1805514686791408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0,0,0.0138888888888888,1,0,0.3283582089552238,0.0037387707060391,0.0,0.3454298275747759,1.0,1.0,1.0,0.232494606661462,1.0,1.0,1.0,0.1033015905226811,1
1,0.0,1,0,0.1527777777777777,1,1,0.6194029850746269,0.101321840075237,1.0,1.0,1.0,0.4250636956678292,1.0,1.0,1.0,1.0,1.0,0.0433021969912886,1
1,0.0,0,0,0.375,1,0,0.0184079601990049,0.0627455731916293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077807239313817,0.0433021969912886,0
0,0.0,1,0,0.8055555555555555,1,1,0.4144278606965174,0.4022928819113889,1.0,0.3454298275747759,1.0,0.4250636956678292,1.0,0.232494606661462,1.0,1.0,0.0,0.0,0
0,0.0,1,1,0.5138888888888888,1,1,0.0582089552238805,0.0972772748515742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0433021969912886,0
0,0.0,1,1,0.9027777777777776,1,1,0.718407960199005,0.685331671657464,1.0,0.3454298275747759,0.2019740718768186,0.4250636956678292,0.4852285726576796,0.232494606661462,0.8727993486108641,0.8369261816224378,0.0,0.1033015905226811,0
0,0.0,1,1,0.1666666666666666,1,0,0.0154228855721393,0.0243193187128935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077807239313817,0.0433021969912886,1
1,0.0,0,0,1.0,1,0,0.5114427860696518,0.5642081941391308,1.0,0.3454298275747759,0.2019740718768186,0.4250636956678292,0.4852285726576796,0.232494606661462,1.0,1.0,0.0,0.0433021969912886,0
0,0.0,1,0,0.0277777777777777,1,1,0.518905472636816,0.0156878357248772,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
0,0.0,1,1,0.2361111111111111,1,0,0.799502487562189,0.1945660891189079,0.0,1.0,1.0,1.0,0.4852285726576796,0.232494606661462,0.8727993486108641,0.8369261816224378,0.2077807239313817,0.0433021969912886,1
0,1.0,0,0,0.0555555555555555,1,1,0.6169154228855721,0.0328700257905942,1.0,1.0,0.2019740718768186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1,0.0,0,0,0.125,1,1,0.5199004975124378,0.0668189869546904,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1,0.0,1,0,0.75,1,1,0.8562189054726367,0.6068924930330778,1.0,1.0,1.0,0.4250636956678292,0.4852285726576796,1.0,0.8727993486108641,0.8369261816224378,1.0,1.0,1
1,0.0,1,1,0.9722222222222222,1,1,0.6069651741293532,0.6592468223333854,1.0,0.3454298275747759,0.2019740718768186,0.4250636956678292,0.4852285726576796,0.232494606661462,0.8727993486108641,1.0,0.0,0.0433021969912886,0
